,밑위,엉덩이단면,총장,허리단면,허벅지단면,classification,cluster_size
1567,27.0,49.25,103.0,36.3,31.4,0,L
1568,27.5,50.5,104.0,37.5,32.0,0,L
1569,27.5,51.75,104.0,38.8,32.6,0,L
1570,28.0,53.0,105.0,40.0,33.3,0,L
1571,28.0,54.25,105.0,41.3,33.9,0,L
1572,28.5,55.5,105.0,42.5,34.5,0,L
1573,29.0,56.75,105.0,43.8,35.1,2,XL
1574,29.5,58.0,106.0,45.0,35.8,2,XL
1575,30.5,60.5,106.0,47.5,37.0,2,XL
1576,31.5,63.0,107.0,50.0,38.3,2,XL
1577,32.5,65.5,107.0,52.5,39.5,2,XL
1578,33.5,68.0,108.0,55.0,40.8,2,XL
1579,30.0,53.0,99.5,33.5,33.0,0,L
1580,31.0,55.0,101.0,36.0,34.0,0,L
1581,32.0,57.0,102.5,38.5,35.0,0,L
1582,33.0,59.0,104.0,41.0,36.0,0,L
1583,34.0,61.0,105.5,43.5,37.0,2,XL
1584,35.0,63.0,107.0,46.0,38.0,2,XL
1585,23.5,43.0,97.0,35.0,27.3,1,XS
1586,24.0,44.25,98.0,36.3,27.8,3,M
1587,24.5,45.5,98.0,37.5,28.5,3,M
1588,25.0,46.75,99.0,38.7,29.1,3,M
1589,25.5,48.0,99.0,40.0,29.7,0,L
1590,26.0,49.25,100.0,41.2,30.4,0,L
1591,26.5,50.5,100.0,42.5,31.0,0,L
1592,27.0,51.75,101.0,43.8,31.6,2,XL
1593,27.5,53.0,101.0,45.0,32.2,2,XL
1594,28.5,55.5,102.0,47.5,33.5,2,XL
1595,29.5,58.0,102.0,50.0,34.8,2,XL
1596,23.5,43.0,97.0,35.0,27.3,1,XS
1597,24.0,44.25,98.0,36.3,27.8,3,M
1598,24.5,45.5,98.0,37.5,28.5,3,M
1599,25.0,46.75,99.0,38.7,29.1,3,M
1600,25.5,48.0,99.0,40.0,29.7,0,L
1601,26.0,49.25,100.0,41.2,30.4,0,L
1602,26.5,50.5,100.0,42.5,31.0,0,L
1603,27.0,51.75,101.0,43.8,31.6,2,XL
1604,27.5,53.0,101.0,45.0,32.2,2,XL
1605,28.5,55.5,102.0,47.5,33.5,2,XL
1606,29.5,58.0,102.0,50.0,34.8,2,XL
1607,23.5,43.0,97.0,35.0,27.3,1,XS
1608,24.0,44.25,98.0,36.3,27.8,3,M
1609,24.5,45.5,98.0,37.5,28.5,3,M
1610,25.0,46.75,99.0,38.7,29.1,3,M
1611,25.5,48.0,99.0,40.0,29.7,0,L
1612,26.0,49.25,100.0,41.2,30.4,0,L
1613,26.5,50.5,100.0,42.5,31.0,0,L
1614,27.0,51.75,101.0,43.8,31.6,2,XL
1615,27.5,53.0,101.0,45.0,32.2,2,XL
1616,28.5,55.5,102.0,47.5,33.5,2,XL
1617,29.5,58.0,102.0,50.0,34.8,2,XL
1618,33.0,54.0,96.0,37.0,35.0,0,L
1619,33.5,56.0,98.0,39.0,36.0,0,L
1620,34.0,58.0,100.0,41.0,37.0,0,L
1621,34.5,60.0,102.0,43.0,38.0,2,XL
1622,33.0,50.0,101.0,32.0,32.0,0,L
1623,33.5,53.5,103.0,39.0,35.0,0,L
1624,34.0,55.0,104.0,40.5,36.0,0,L
1625,34.5,56.5,105.0,42.5,37.0,0,L
1626,35.0,58.0,106.0,45.0,38.0,2,XL
1627,33.5,53.5,103.0,39.0,35.0,0,L
1628,34.0,55.0,104.0,40.5,36.0,0,L
1629,34.5,56.5,105.0,42.5,37.0,0,L
1630,35.0,58.0,106.0,45.0,38.0,2,XL
1631,28.0,52.0,103.0,35.5,33.0,0,L
1632,28.5,53.25,104.0,36.75,33.625,0,L
1633,29.0,54.5,104.0,38.0,34.25,0,L
1634,29.5,55.75,105.0,39.25,34.875,0,L
1635,30.0,57.0,105.0,40.5,35.5,0,L
1636,30.5,58.25,106.0,41.75,36.125,0,L
1637,31.0,59.5,106.0,43.0,36.75,0,L
1638,31.5,60.75,107.0,44.25,37.375,2,XL
1639,32.0,62.0,107.0,45.5,38.0,2,XL
1640,33.0,64.5,108.0,48.0,39.25,2,XL
1641,34.0,67.0,108.0,50.5,40.5,2,XL
1642,27.0,43.75,99.0,33.0,28.75,1,XS
1643,27.5,45.0,99.0,34.25,29.38,3,M
1644,28.0,46.25,100.0,35.5,30.0,3,M
1645,28.5,47.5,100.0,36.75,30.63,3,M
1646,29.0,48.75,100.0,38.0,31.25,0,L
1647,29.5,50.0,101.0,39.25,31.88,0,L
1648,30.0,51.25,101.0,40.5,32.5,0,L
1649,27.0,48.0,103.0,35.0,30.8,3,M
1650,27.0,49.25,103.0,36.3,31.4,0,L
1651,27.5,50.5,104.0,37.5,32.0,0,L
1652,27.5,51.75,104.0,38.8,32.6,0,L
1653,28.0,53.0,105.0,40.0,33.3,0,L
1654,28.0,54.25,105.0,41.3,33.9,0,L
1655,28.5,55.5,105.0,42.5,34.5,0,L
1656,29.0,56.75,105.0,43.8,35.1,2,XL
1657,29.5,58.0,106.0,45.0,35.8,2,XL
1658,30.5,60.5,106.0,47.5,37.0,2,XL
1659,31.5,63.0,107.0,50.0,38.3,2,XL
1660,32.5,65.5,107.0,52.5,39.5,2,XL
1661,33.5,68.0,108.0,55.0,40.8,2,XL
1662,34.0,54.0,102.0,31.0,31.0,0,L
1663,35.0,56.0,103.0,33.0,32.5,0,L
1664,36.0,58.0,104.0,35.0,34.0,0,L
1665,37.0,60.0,105.0,37.0,35.5,0,L
1666,29.6,48.2,101.0,32.3,31.1,3,M
1667,30.7,50.1,102.0,34.2,32.0,0,L
1668,31.8,52.0,103.0,36.1,33.0,0,L
1669,32.4,54.6,104.0,38.7,34.2,0,L
1670,33.1,57.1,106.0,41.2,35.5,0,L
1671,26.0,45.0,93.0,35.0,28.5,3,M
1672,26.0,46.25,93.0,36.25,29.125,3,M
1673,26.5,47.5,94.0,37.5,29.75,3,M
1674,26.5,48.75,94.0,38.75,30.375,0,L
1675,27.0,50.0,95.0,40.0,31.0,0,L
1676,27.0,51.25,95.0,41.25,31.625,0,L
1677,27.5,52.5,95.0,42.5,32.25,0,L
1678,28.0,53.75,95.0,43.75,32.875,2,XL
1679,28.5,55.0,96.0,45.0,33.5,2,XL
1680,29.5,57.5,96.0,47.5,34.75,2,XL
1681,30.5,60.0,97.0,50.0,36.0,2,XL
1682,31.5,62.5,97.0,52.5,37.25,2,XL
1683,32.5,65.0,98.0,55.0,38.5,2,XL
1684,29.6,48.2,101.0,32.3,31.1,3,M
1685,30.7,50.1,102.0,34.2,32.0,0,L
1686,31.8,52.0,103.0,36.1,33.0,0,L
1687,32.4,54.6,104.0,38.7,34.2,0,L
1688,33.1,57.1,106.0,41.2,35.5,0,L
1689,30.0,52.0,97.0,32.0,35.0,0,L
1690,31.0,54.5,99.0,34.5,36.0,0,L
1691,32.0,57.0,101.0,37.0,37.0,0,L
1692,33.0,59.5,103.0,39.5,38.0,0,L
1693,28.5,42.75,105.0,31.8,26.3,1,XS
1694,29.0,44.0,105.0,33.0,26.9,1,XS
1695,29.5,45.25,106.0,34.25,27.5,3,M
1696,30.0,46.5,106.0,35.5,28.1,3,M
1697,30.5,47.75,106.0,36.8,28.8,3,M
1698,31.0,49.0,107.0,38.0,29.4,0,L
1699,31.5,50.25,107.0,39.3,30.0,0,L
1700,27.0,43.75,99.0,33.0,28.75,1,XS
1701,27.5,45.0,99.0,34.25,29.38,3,M
1702,28.0,46.25,100.0,35.5,30.0,3,M
1703,28.5,47.5,100.0,36.75,30.63,3,M
1704,29.0,48.75,100.0,38.0,31.25,0,L
1705,29.5,50.0,101.0,39.25,31.88,0,L
1706,30.0,51.25,101.0,40.5,32.5,0,L
1707,36.5,56.5,103.5,35.0,35.25,0,L
1708,36.5,57.75,103.5,36.25,35.875,0,L
1709,37.0,59.0,104.5,37.5,36.5,0,L
1710,37.0,60.25,104.5,38.75,37.125,0,L
1711,37.5,61.5,105.5,40.0,37.75,0,L
1712,37.5,62.75,105.5,41.25,38.375,0,L
1713,38.0,64.0,105.5,42.5,39.0,2,XL
1714,38.5,65.25,105.5,43.75,39.625,2,XL
1715,39.0,66.5,106.5,45.0,40.25,2,XL
1716,40.0,69.0,106.5,47.5,41.5,2,XL
1717,41.0,71.5,107.5,50.0,42.75,2,XL
1718,42.0,74.0,107.5,52.5,44.0,2,XL
1719,43.0,76.5,108.5,55.0,45.25,2,XL
1720,34.0,57.0,102.5,33.0,36.5,0,L
1721,35.0,59.0,104.0,35.0,37.5,0,L
1722,36.0,61.0,105.5,37.0,38.5,0,L
1723,25.8,45.0,100.0,30.0,29.5,1,XS
1724,26.8,47.5,101.0,32.5,30.8,3,M
1725,27.8,50.0,102.0,35.0,32.0,0,L
1726,28.8,52.5,103.0,37.5,33.3,0,L
1727,29.8,55.0,104.0,40.0,34.5,0,L
1728,30.8,57.5,105.0,42.5,35.8,0,L
1729,32.0,54.0,101.0,34.0,33.5,0,L
1730,33.0,55.0,102.0,36.0,34.0,0,L
1731,34.0,56.0,103.0,38.0,34.5,0,L
1732,31.0,54.0,96.0,27.0,33.0,0,L
1733,32.0,55.0,101.0,30.0,34.0,0,L
1734,33.0,56.0,106.0,33.0,35.0,0,L
1735,28.0,48.0,100.0,31.75,31.3,3,M
1736,28.5,49.25,100.0,33.0,31.9,0,L
1737,29.0,50.5,101.0,34.25,32.5,0,L
1738,29.5,51.75,101.0,35.5,33.1,0,L
1739,30.0,53.0,101.0,36.75,33.8,0,L
1740,30.5,54.25,102.0,38.0,34.4,0,L
1741,31.0,55.5,102.0,39.25,35.0,0,L
1742,31.5,56.75,103.0,40.5,35.6,0,L
1743,32.0,58.0,103.0,41.75,36.25,0,L
1744,33.0,60.5,104.0,44.25,37.5,2,XL
1745,25.5,46.5,95.5,38.0,26.95,3,M
1746,26.0,47.75,96.0,39.25,27.6,0,L
1747,26.5,49.0,96.5,40.5,28.25,0,L
1748,27.0,50.25,99.5,41.75,28.9,0,L
1749,27.5,51.5,100.0,43.0,29.55,0,L
1750,28.0,52.75,100.5,44.25,30.2,2,XL
1751,29.0,55.25,101.5,47.0,31.5,2,XL
1752,27.8,47.5,104.0,36.0,31.8,3,M
1753,28.3,48.75,105.0,37.3,32.4,3,M
1754,28.8,50.0,105.0,38.5,33.0,0,L
1755,29.3,51.25,106.0,39.8,33.6,0,L
1756,29.8,52.5,106.0,41.0,34.3,0,L
1757,30.3,53.75,107.0,42.3,34.9,0,L
1758,30.8,55.0,107.0,43.5,35.5,2,XL
1759,31.3,56.25,108.0,44.8,36.1,2,XL
1760,31.8,57.5,108.0,46.0,36.8,2,XL
1761,32.8,60.0,109.0,48.5,38.0,2,XL
1762,33.8,62.5,109.0,51.0,39.3,2,XL
1763,34.8,65.0,110.0,53.5,40.5,2,XL
1764,35.8,67.5,110.0,56.0,41.75,2,XL
1765,34.0,56.0,107.0,36.0,33.0,0,L
1766,35.0,58.0,109.0,39.0,35.0,0,L
1767,36.0,60.0,111.0,42.0,37.0,0,L
1768,28.5,46.5,103.0,32.0,28.5,3,M
1769,29.0,47.75,103.0,33.25,29.38,3,M
1770,29.5,49.0,104.0,34.5,30.0,3,M
1771,30.0,50.25,104.0,35.75,30.63,0,L
1772,30.5,51.5,104.0,37.0,31.25,0,L
1773,31.0,52.75,105.0,38.25,31.88,0,L
1774,31.5,54.25,105.0,39.5,32.5,0,L
1775,25.0,51.5,103.0,35.0,33.0,0,L
1776,25.0,52.75,103.0,36.25,33.62,0,L
1777,25.5,54.0,104.0,37.5,34.25,0,L
1778,25.5,55.25,104.0,38.75,34.87,0,L
1779,26.0,56.5,105.0,40.0,35.5,0,L
1780,26.0,57.75,105.0,41.25,36.12,0,L
1781,26.5,59.0,105.0,42.5,36.75,0,L
1782,27.0,60.25,105.0,43.75,37.37,2,XL
1783,27.5,61.5,106.0,45.0,38.0,2,XL
1784,28.5,64.0,106.0,47.5,39.25,2,XL
1785,29.5,66.5,107.0,50.0,40.5,2,XL
1786,30.5,69.0,107.0,52.5,41.75,2,XL
1787,31.5,71.5,108.0,55.0,43.0,2,XL
1788,27.0,48.0,103.0,35.0,30.8,3,M
1789,27.0,49.25,103.0,36.3,31.4,0,L
1790,27.5,50.5,104.0,37.5,32.0,0,L
1791,27.5,51.75,104.0,38.8,32.6,0,L
1792,28.0,53.0,105.0,40.0,33.3,0,L
1793,28.0,54.25,105.0,41.3,33.9,0,L
1794,28.5,55.5,105.0,42.5,34.5,0,L
1795,29.0,56.75,105.0,43.8,35.1,2,XL
1796,29.5,58.0,106.0,45.0,35.8,2,XL
1797,30.5,60.5,106.0,47.5,37.0,2,XL
1798,31.5,63.0,107.0,50.0,38.3,2,XL
1799,32.5,65.5,107.0,52.5,39.5,2,XL
1800,33.5,68.0,108.0,55.0,40.8,2,XL
1801,30.0,53.0,99.5,33.5,33.0,0,L
1802,31.0,55.0,101.0,36.0,34.0,0,L
1803,32.0,57.0,102.5,38.5,35.0,0,L
1804,33.0,59.0,104.0,41.0,36.0,0,L
1805,34.0,61.0,105.5,43.5,37.0,2,XL
1806,35.0,63.0,107.0,46.0,38.0,2,XL
1807,23.5,43.0,97.0,35.0,27.3,1,XS
1808,24.0,44.25,98.0,36.3,27.8,3,M
1809,24.5,45.5,98.0,37.5,28.5,3,M
1810,25.0,46.75,99.0,38.7,29.1,3,M
1811,25.5,48.0,99.0,40.0,29.7,0,L
1812,26.0,49.25,100.0,41.2,30.4,0,L
1813,26.5,50.5,100.0,42.5,31.0,0,L
1814,27.0,51.75,101.0,43.8,31.6,2,XL
1815,27.5,53.0,101.0,45.0,32.2,2,XL
1816,28.5,55.5,102.0,47.5,33.5,2,XL
1817,29.5,58.0,102.0,50.0,34.8,2,XL
1818,23.5,43.0,97.0,35.0,27.3,1,XS
1819,24.0,44.25,98.0,36.3,27.8,3,M
1820,24.5,45.5,98.0,37.5,28.5,3,M
1821,25.0,46.75,99.0,38.7,29.1,3,M
1822,25.5,48.0,99.0,40.0,29.7,0,L
1823,26.0,49.25,100.0,41.2,30.4,0,L
1824,26.5,50.5,100.0,42.5,31.0,0,L
1825,27.0,51.75,101.0,43.8,31.6,2,XL
1826,27.5,53.0,101.0,45.0,32.2,2,XL
1827,28.5,55.5,102.0,47.5,33.5,2,XL
1828,29.5,58.0,102.0,50.0,34.8,2,XL
1829,23.5,43.0,97.0,35.0,27.3,1,XS
1830,24.0,44.25,98.0,36.3,27.8,3,M
1831,24.5,45.5,98.0,37.5,28.5,3,M
1832,25.0,46.75,99.0,38.7,29.1,3,M
1833,25.5,48.0,99.0,40.0,29.7,0,L
1834,26.0,49.25,100.0,41.2,30.4,0,L
1835,26.5,50.5,100.0,42.5,31.0,0,L
1836,27.0,51.75,101.0,43.8,31.6,2,XL
1837,27.5,53.0,101.0,45.0,32.2,2,XL
1838,28.5,55.5,102.0,47.5,33.5,2,XL
1839,29.5,58.0,102.0,50.0,34.8,2,XL
1840,33.0,54.0,96.0,37.0,35.0,0,L
1841,33.5,56.0,98.0,39.0,36.0,0,L
1842,34.0,58.0,100.0,41.0,37.0,0,L
1843,34.5,60.0,102.0,43.0,38.0,2,XL
1844,26.5,44.5,99.0,35.0,27.8,1,XS
1845,26.5,45.75,99.0,36.3,28.3,3,M
1846,27.0,47.0,100.0,37.5,29.0,3,M
1847,27.0,48.25,100.0,38.8,29.6,0,L
1848,27.5,49.5,101.0,40.0,30.3,0,L
1849,27.5,50.75,101.0,41.3,30.8,0,L
1850,28.0,52.0,101.0,42.5,31.5,0,L
1851,28.5,53.25,101.0,43.8,32.1,2,XL
1852,29.0,54.5,102.0,45.0,32.8,2,XL
1853,29.5,57.0,102.0,47.5,34.0,2,XL
1854,31.0,59.5,103.0,50.0,35.3,2,XL
1855,32.0,62.0,103.0,52.5,36.5,2,XL
1856,33.0,64.5,104.0,55.0,37.8,2,XL
1857,30.5,50.0,105.0,35.0,32.75,0,L
1858,30.5,51.25,105.0,36.25,33.375,0,L
1859,31.0,52.5,106.0,37.5,34.0,0,L
1860,31.0,53.75,106.0,38.75,34.625,0,L
1861,31.5,55.0,107.0,40.0,35.25,0,L
1862,31.5,56.25,107.0,41.25,35.875,0,L
1863,32.0,57.5,107.0,42.5,36.5,0,L
1864,32.5,58.75,107.0,43.75,37.125,2,XL
1865,33.0,60.0,108.0,45.0,37.75,2,XL
1866,34.0,62.5,108.0,47.5,39.0,2,XL
1867,35.0,65.0,109.0,50.0,40.25,2,XL
1868,36.0,67.5,109.0,52.5,41.5,2,XL
1869,37.0,70.0,110.0,55.0,42.75,2,XL
1870,26.5,44.5,99.0,35.0,27.8,1,XS
1871,26.5,45.75,99.0,36.3,28.3,3,M
1872,27.0,47.0,100.0,37.5,29.0,3,M
1873,27.0,48.25,100.0,38.8,29.6,0,L
1874,27.5,49.5,101.0,40.0,30.3,0,L
1875,27.5,50.75,101.0,41.3,30.8,0,L
1876,28.0,52.0,101.0,42.5,31.5,0,L
1877,28.5,53.25,101.0,43.8,32.1,2,XL
1878,29.0,54.5,102.0,45.0,32.8,2,XL
1879,29.5,57.0,102.0,47.5,34.0,2,XL
1880,31.0,59.5,103.0,50.0,35.3,2,XL
1881,32.0,62.0,103.0,52.5,36.5,2,XL
1882,33.0,64.5,104.0,55.0,37.8,2,XL
1883,33.0,57.0,101.0,38.0,38.0,0,L
1884,34.0,60.0,102.0,40.0,39.0,0,L
1885,35.0,63.0,103.0,42.0,40.0,0,L
1886,28.5,47.0,106.0,37.5,30.5,3,M
1887,29.0,48.0,107.0,38.5,31.0,0,L
1888,29.5,49.0,108.0,39.5,31.5,0,L
1889,30.0,50.0,109.0,40.5,32.0,0,L
1890,30.5,51.0,110.0,41.5,32.5,0,L
1891,31.0,52.0,111.0,42.5,33.0,0,L
1892,29.6,48.2,101.0,32.3,31.1,3,M
1893,30.7,50.1,102.0,34.2,32.0,0,L
1894,31.8,52.0,103.0,36.1,33.0,0,L
1895,32.4,54.6,104.0,38.7,34.2,0,L
1896,33.1,57.1,106.0,41.2,35.5,0,L
1897,34.5,55.0,99.0,31.5,33.5,0,L
1898,35.5,57.0,101.0,34.0,35.0,0,L
1899,36.5,59.0,103.0,36.5,36.0,0,L
1900,37.5,60.0,105.0,39.0,38.0,0,L
1901,36.5,56.5,103.5,35.0,35.25,0,L
1902,36.5,57.75,103.5,36.25,35.875,0,L
1903,37.0,59.0,104.5,37.5,36.5,0,L
1904,37.0,60.25,104.5,38.75,37.125,0,L
1905,37.5,61.5,105.5,40.0,37.75,0,L
1906,37.5,62.75,105.5,41.25,38.375,0,L
1907,38.0,64.0,105.5,42.5,39.0,2,XL
1908,38.5,65.25,105.5,43.75,39.625,2,XL
1909,39.0,66.5,106.5,45.0,40.25,2,XL
1910,40.0,69.0,106.5,47.5,41.5,2,XL
1911,41.0,71.5,107.5,50.0,42.75,2,XL
1912,42.0,74.0,107.5,52.5,44.0,2,XL
1913,43.0,76.5,108.5,55.0,45.25,2,XL
1914,26.5,44.5,99.0,35.0,27.8,1,XS
1915,26.5,45.75,99.0,36.3,28.3,3,M
1916,27.0,47.0,100.0,37.5,29.0,3,M
1917,27.0,48.25,100.0,38.8,29.6,0,L
1918,27.5,49.5,101.0,40.0,30.3,0,L
1919,27.5,50.75,101.0,41.3,30.8,0,L
1920,28.0,52.0,101.0,42.5,31.5,0,L
1921,28.5,53.25,101.0,43.8,32.1,2,XL
1922,29.0,54.5,102.0,45.0,32.8,2,XL
1923,29.5,57.0,102.0,47.5,34.0,2,XL
1924,31.0,59.5,103.0,50.0,35.3,2,XL
1925,32.0,62.0,103.0,52.5,36.5,2,XL
1926,33.0,64.5,104.0,55.0,37.8,2,XL
1927,28.4,48.0,105.0,36.5,31.0,3,M
1928,29.2,51.0,106.0,39.0,32.4,0,L
1929,30.0,53.0,106.0,41.5,33.8,0,L
1930,30.8,55.0,107.0,44.0,35.2,2,XL
1931,31.6,58.0,108.0,46.5,36.6,2,XL
1932,31.0,53.0,101.0,36.0,33.0,0,L
1933,31.5,55.0,103.0,38.0,34.0,0,L
1934,32.0,57.0,105.0,40.0,35.0,0,L
1935,32.5,59.0,107.0,42.0,36.0,0,L
1936,28.0,48.0,100.0,31.75,31.3,3,M
1937,28.5,49.25,100.0,33.0,31.9,0,L
1938,29.0,50.5,101.0,34.25,32.5,0,L
1939,29.5,51.75,101.0,35.5,33.1,0,L
1940,30.0,53.0,101.0,36.75,33.8,0,L
1941,30.5,54.25,102.0,38.0,34.4,0,L
1942,31.0,55.5,102.0,39.25,35.0,0,L
1943,31.5,56.75,103.0,40.5,35.6,0,L
1944,32.0,58.0,103.0,41.75,36.25,0,L
1945,33.0,60.5,104.0,44.25,37.5,2,XL
1946,32.0,48.0,93.5,31.0,29.75,3,M
1947,32.5,49.25,93.5,32.25,30.375,0,L
1948,33.0,50.5,94.5,33.5,31.0,0,L
1949,33.5,51.75,94.5,34.75,31.625,0,L
1950,34.0,53.0,94.5,36.0,32.25,0,L
1951,34.5,54.25,95.5,37.25,32.875,0,L
1952,35.0,55.5,95.5,38.5,33.5,0,L
1953,30.0,48.5,93.0,31.5,29.75,3,M
1954,30.5,49.75,93.0,32.75,30.37,0,L
1955,31.0,51.0,94.0,34.0,31.0,0,L
1956,31.5,52.25,94.0,35.25,31.63,0,L
1957,32.0,53.5,94.0,36.5,32.25,0,L
1958,32.5,54.75,95.0,37.75,32.88,0,L
1959,33.0,56.0,95.0,39.0,33.5,0,L
1960,33.5,57.25,96.0,40.25,34.1,0,L
1961,34.0,58.5,96.0,41.5,34.75,0,L
1962,35.0,61.0,97.0,44.0,36.0,2,XL
1963,30.5,53.5,103.0,35.0,34.25,0,L
1964,30.5,54.75,103.0,36.25,34.875,0,L
1965,31.0,56.0,104.0,37.5,35.5,0,L
1966,31.0,57.25,104.0,38.75,36.125,0,L
1967,31.5,58.5,105.0,40.0,36.75,0,L
1968,31.5,59.75,105.0,41.25,37.375,0,L
1969,32.0,61.0,105.0,42.5,38.0,0,L
1970,32.5,62.25,105.0,43.75,38.625,2,XL
1971,33.0,63.5,106.0,45.0,39.25,2,XL
1972,34.0,66.0,106.0,47.5,40.5,2,XL
1973,35.0,68.5,107.0,50.0,41.75,2,XL
1974,36.0,71.0,107.0,52.5,43.0,2,XL
1975,37.0,73.5,108.0,55.0,44.25,2,XL
1976,31.5,53.5,105.0,42.0,33.0,0,L
1977,32.0,56.0,106.0,44.5,34.5,2,XL
1978,27.0,48.0,103.0,35.0,30.8,3,M
1979,27.0,49.25,103.0,36.3,31.4,0,L
1980,27.5,50.5,104.0,37.5,32.0,0,L
1981,27.5,51.75,104.0,38.8,32.6,0,L
1982,28.0,53.0,105.0,40.0,33.3,0,L
1983,28.0,54.25,105.0,41.3,33.9,0,L
1984,28.5,55.5,105.0,42.5,34.5,0,L
1985,29.0,56.75,105.0,43.8,35.1,2,XL
1986,29.5,58.0,106.0,45.0,35.8,2,XL
1987,30.5,60.5,106.0,47.5,37.0,2,XL
1988,31.5,63.0,107.0,50.0,38.3,2,XL
1989,32.5,65.5,107.0,52.5,39.5,2,XL
1990,33.5,68.0,108.0,55.0,40.8,2,XL
1991,31.5,53.5,103.0,37.0,34.0,0,L
1992,32.5,54.0,104.0,39.0,35.0,0,L
1993,33.5,56.0,105.0,41.0,36.0,0,L
1994,34.0,57.0,106.0,43.0,37.0,0,L
1995,34.0,59.0,107.0,45.0,38.0,2,XL
1996,28.0,48.0,100.0,31.75,31.3,3,M
1997,28.5,49.25,100.0,33.0,31.9,0,L
1998,29.0,50.5,101.0,34.25,32.5,0,L
1999,29.5,51.75,101.0,35.5,33.1,0,L
2000,30.0,53.0,101.0,36.75,33.8,0,L
2001,30.5,54.25,102.0,38.0,34.4,0,L
2002,31.0,55.5,102.0,39.25,35.0,0,L
2003,27.0,48.0,103.0,35.0,30.8,3,M
2004,27.0,49.25,103.0,36.3,31.4,0,L
2005,27.5,50.5,104.0,37.5,32.0,0,L
2006,27.5,51.75,104.0,38.8,32.6,0,L
2007,28.0,53.0,105.0,40.0,33.3,0,L
2008,28.0,54.25,105.0,41.3,33.9,0,L
2009,28.5,55.5,105.0,42.5,34.5,0,L
2010,29.0,56.75,105.0,43.8,35.1,2,XL
2011,29.5,58.0,106.0,45.0,35.8,2,XL
2012,30.5,60.5,106.0,47.5,37.0,2,XL
2013,31.5,63.0,107.0,50.0,38.3,2,XL
2014,32.5,65.5,107.0,52.5,39.5,2,XL
2015,33.5,68.0,108.0,55.0,40.8,2,XL
2016,30.0,53.0,99.5,33.5,33.0,0,L
2017,31.0,55.0,101.0,36.0,34.0,0,L
2018,32.0,57.0,102.5,38.5,35.0,0,L
2019,33.0,59.0,104.0,41.0,36.0,0,L
2020,34.0,61.0,105.5,43.5,37.0,2,XL
2021,35.0,63.0,107.0,46.0,38.0,2,XL
2022,23.5,43.0,97.0,35.0,27.3,1,XS
2023,24.0,44.25,98.0,36.3,27.8,3,M
2024,24.5,45.5,98.0,37.5,28.5,3,M
2025,25.0,46.75,99.0,38.7,29.1,3,M
2026,25.5,48.0,99.0,40.0,29.7,0,L
2027,26.0,49.25,100.0,41.2,30.4,0,L
2028,26.5,50.5,100.0,42.5,31.0,0,L
2029,27.0,51.75,101.0,43.8,31.6,2,XL
2030,27.5,53.0,101.0,45.0,32.2,2,XL
2031,28.5,55.5,102.0,47.5,33.5,2,XL
2032,29.5,58.0,102.0,50.0,34.8,2,XL
2033,23.5,43.0,97.0,35.0,27.3,1,XS
2034,24.0,44.25,98.0,36.3,27.8,3,M
2035,24.5,45.5,98.0,37.5,28.5,3,M
2036,25.0,46.75,99.0,38.7,29.1,3,M
2037,25.5,48.0,99.0,40.0,29.7,0,L
2038,26.0,49.25,100.0,41.2,30.4,0,L
2039,26.5,50.5,100.0,42.5,31.0,0,L
2040,27.0,51.75,101.0,43.8,31.6,2,XL
2041,27.5,53.0,101.0,45.0,32.2,2,XL
2042,28.5,55.5,102.0,47.5,33.5,2,XL
2043,29.5,58.0,102.0,50.0,34.8,2,XL
2044,23.5,43.0,97.0,35.0,27.3,1,XS
2045,24.0,44.25,98.0,36.3,27.8,3,M
2046,24.5,45.5,98.0,37.5,28.5,3,M
2047,25.0,46.75,99.0,38.7,29.1,3,M
2048,25.5,48.0,99.0,40.0,29.7,0,L
2049,26.0,49.25,100.0,41.2,30.4,0,L
2050,26.5,50.5,100.0,42.5,31.0,0,L
2051,27.0,51.75,101.0,43.8,31.6,2,XL
2052,27.5,53.0,101.0,45.0,32.2,2,XL
2053,28.5,55.5,102.0,47.5,33.5,2,XL
2054,29.5,58.0,102.0,50.0,34.8,2,XL
2055,33.0,54.0,96.0,37.0,35.0,0,L
2056,33.5,56.0,98.0,39.0,36.0,0,L
2057,34.0,58.0,100.0,41.0,37.0,0,L
2058,34.5,60.0,102.0,43.0,38.0,2,XL
2059,32.0,64.0,103.0,34.0,40.0,0,L
2060,33.0,66.5,104.0,36.5,41.25,0,L
2061,34.0,69.0,105.0,39.0,42.5,0,L
2062,35.0,71.5,106.0,41.5,43.75,0,L
2063,36.0,74.0,107.0,44.0,45.0,2,XL
2064,32.5,58.0,99.0,31.5,36.3,0,L
2065,33.0,60.0,100.0,34.0,37.5,0,L
2066,33.5,62.5,101.0,36.5,38.75,0,L
2067,34.0,65.0,101.0,39.0,40.0,0,L
2068,35.0,67.5,102.0,41.5,41.3,0,L
2069,36.0,70.0,102.0,44.0,42.5,2,XL
2070,37.0,72.5,103.0,46.5,43.75,2,XL
2071,32.0,46.0,103.0,32.3,32.8,3,M
2072,32.5,47.3,103.0,33.5,33.4,3,M
2073,33.0,48.5,104.0,34.75,34.0,3,M
2074,33.5,49.8,105.0,36.0,34.6,0,L
2075,34.0,51.0,105.0,37.3,35.3,0,L
2076,34.5,52.3,106.0,38.5,35.9,0,L
